Residuals	number_of_pups_scaled	lipocalin2_pg_ml_scaled	weight_grams_scaled	genotype
K03667|ATP-dependent HslUV protease ATP-binding subunit HslU	0.932972860623281	0.0321262566830636	6.52403273624459e-06	0.0348943586609186	0
K03685|ribonuclease III [EC.3.1.26.3]	0.818431563581676	0.06449149530767	0.00297657638032091	0.000756075104699941	0.113344289625634
K03686|molecular chaperone DnaJ	0.915744387601645	0.0789387945684164	0.00502015967952653	0.000296658150411533	0
K03687|molecular chaperone GrpE	0.94155170889659	0.0355818098097166	0.000319607025218603	0.0225468742684752	0
K03694|ATP-dependent Clp protease ATP-binding subunit ClpA	0.903403521663437	0.0455252202606505	0.000724306535907863	0.0503469515400045	0
K03695|ATP-dependent Clp protease ATP-binding subunit ClpB	0.759787255025923	0.155613888304589	0.0585906846045882	0.0260081720648996	0
K03696|ATP-dependent Clp protease ATP-binding subunit ClpC	0.797755433086929	0.17631798763467	0.00819493196805245	0.0177316473103488	0
K03700|recombination protein U	0.872730138895165	0.037030632023173	0.000150066629993612	0.0348638432330201	0.0552253192186486
K03701|excinuclease ABC subunit A	0.815173370592023	0.0651278938539062	0.077587324427197	0.0421114111268734	0
K03702|excinuclease ABC subunit B	0.840483116241739	0.0092803733534542	0.0251671790468198	0.00694613624187856	0.118123195116109
K03703|excinuclease ABC subunit C	0.937861396579218	0.036098978547602	0.0150302697522215	0.0110093551209583	0
K03704|cold shock protein (beta-ribbon, CspA family)	0.751745672637791	0.00999583795152898	0.0337490051260034	0.00177734465116382	0.202732139633513
K03705|heat-inducible transcriptional repressor	0.904592179162941	0.0424819141970331	0.00177461460337117	0.027170743199608	0.0239805488370472
K03706|transcriptional pleiotropic repressor	0.957357170658247	0.013311425793211	0.0249671456392849	0.00436425790925677	0
K03710|GntR family transcriptional regulator	0.77710635364773	0.131388591359789	0.00155389155392741	0.0899511634385541	0
K03711|Fur family transcriptional regulator, ferric uptake regulator	0.859233198927311	0.047915914617001	0.0185454968771966	0.0743053895784911	0
K03722|ATP-dependent DNA helicase DinG	0.879586311123942	0.0258626158451798	0.00107203315306102	0.0338770762582996	0.0596019636195174
K03723|transcription-repair coupling factor (superfamily II helicase) [EC.3.6.4.-]	0.837702126468629	0.0410913483206385	0.019882880660442	0.0010806029711506	0.10024304157914
K03734|thiamine biosynthesis lipoprotein	0.820796260141242	0.000490813769889554	0.0151489151251254	0.0460747589088939	0.117489252054849
K03737|pyruvate-ferredoxin|flavodoxin oxidoreductase [EC.1.2.7.1 1.2.7.-]	0.79846083916576	0.119489498062379	0.00424716044258094	0.0383295617159395	0.0394729406133399
K03742|nicotinamide-nucleotide amidase [EC.3.5.1.42]	0.675524114471093	0.0448609673523613	0.0430200286737309	0.111893197525227	0.124701691977588
K03743|nicotinamide-nucleotide amidase [EC.3.5.1.42]	0.896558483037958	0.026542866274308	0.00109348730864332	0.0758051633790906	0
K03750|molybdopterin biosynthesis protein MoeA	0.883348076318975	0.0451520100021938	0.00541275385248076	0.0660871598263502	0
K03760|lipid A ethanolaminephosphotransferase [EC.2.7.8.-]	0.887197542845597	0.0596444586324247	0.000188008009965101	0.0529699905120131	0
K03763|DNA polymerase III subunit alpha, Gram-positive type [EC.2.7.7.7]	0.852467073423767	0.0204653823858036	0.00271346734941692	0.0275785294202823	0.0967755474207301
K03768|peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	0.884496665331504	0.012751972700558	0.000159431125217963	0.0991756704963444	0.00341626034637617
K03770|peptidyl-prolyl cis-trans isomerase D	0.894437759330459	0.0776657570686504	0.000349420453711303	0.0275470631471797	0
K03771|peptidyl-prolyl cis-trans isomerase SurA	0.741221670156112	0.000692887550344144	0.0380832118567765	0.092242287259849	0.127759943176918
K03772|FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	0.862187292063768	0.0805191144134358	0.0220867565821471	0.0352068369406494	0
K03775|FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	0.838719113988142	0.10301701046405	0.00036176103255475	0.0579021145152536	0
K03778|D-lactate dehydrogenase [EC.1.1.1.28]	0.739809897951426	0.0437677336712892	0.105246800794036	0.0474478176248228	0.0637277499584263
K03781|catalase [EC.1.11.1.6]	0.713591117470976	0.00838616568954149	0.230590244097126	0.0474324727423563	0
K03783|purine-nucleoside phosphorylase [EC.2.4.2.1]	0.789608545191853	0.174632390436206	0.0260945613716482	0.00966450300029202	0
K03784|purine-nucleoside phosphorylase [EC.2.4.2.1]	0.908394612737528	0.0383700998178114	0.0129237790248577	0.00294812782225827	0.0373633805975449
K03786|3-dehydroquinate dehydratase II [EC.4.2.1.10]	0.796125453505154	0.0171213331596556	0.06201505742274	0.000530196253880796	0.124207959658569
K03787|5-nucleotidase [EC.3.1.3.5]	0.914316386436759	0.0561129645302807	0.000262308266597827	0.0293083407663622	0
K03790|ribosomal-protein-alanine N-acetyltransferase	0.883680857363472	0.0475182830859229	4.70808438236256e-05	0.0687537787067814	0
K03797|carboxyl-terminal processing protease	0.770786526467784	0.0838877188774343	0.0282536398982091	0.0409381362594028	0.0761339784971696
K03798|cell division protease FtsH	0.827534677429307	0.0027209888813561	0.0416121278272564	0.12813220586208	0
K03799|heat shock protein HtpX	0.928553259804291	0.0614488682200902	0.00896989212689843	0.00102797984872021	0
K03801|lipoyl(octanoyl) transferase [EC.2.3.1.181]	0.882772812624894	0.00674552238909908	0.0206477059268075	0.0898339590591992	0
K03811|nicotinamide mononucleotide transporter	0.929589948236266	0.000884536625394764	0.00722923993738254	0.0622962752009564	0
K03816|xanthine phosphoribosyltransferase [EC.2.4.2.22]	0.97279117528635	0.00747920651609091	5.62224226755577e-07	0.019729055973333	0
K03817|ribosomal-protein-serine acetyltransferase	0.809892241441736	0.0385691534244358	0.0284674177150252	0.000187836084891543	0.122883351333911
K03820|apolipoprotein N-acyltransferase	0.879279026823763	0.0807809497448116	0.000300777991971884	0.0396392454394536	0
K03831|molybdopterin adenylyltransferase [EC.2.7.7.75]	0.853187623676543	0.0596792717505911	0.00225075379157197	0.0848823507812941	0
K03832|periplasmic protein TonB	0.930825012908598	0.0684624291201179	6.86265352065736e-05	0.000643931436077226	0
K03833|selenocysteine-specific elongation factor	0.908340576198296	0.0487669372545919	8.03557447334258e-05	0.0428121308023785	0
K03839|flavodoxin I	0.787402107675484	0.123265551814138	0.0856132163884882	0.00371912412188951	0
K03841|fructose-1,6-bisphosphatase I [EC.3.1.3.11]	0.867769346593749	0.0583611195472855	0.00125453303928873	0.0726150008196769	0
K03856|3-deoxy-7-phosphoheptulonate synthase [EC.2.5.1.54]	0.87579359628369	0.0120800602691515	0.0623426970119875	0.00748985921432706	0.0422937872208439
K03879|NADH-ubiquinone oxidoreductase chain 2 [EC.1.6.5.3]	0.950274060319815	0.00832108383165894	0.0211083420280722	0.0202965138204536	0
K03880|NADH-ubiquinone oxidoreductase chain 3 [EC.1.6.5.3]	0.90817533425077	0.0257299765390108	0.0508244242845891	0.0152702649256298	0
K03881|NADH-ubiquinone oxidoreductase chain 4 [EC.1.6.5.3]	0.943647385115619	0.0318440316357497	0.0242360098200568	0.000272573428574179	0
K03882|NADH-ubiquinone oxidoreductase chain 4L [EC.1.6.5.3]	0.95566486644678	0.0361771609548125	0.00492180858187784	0.0032361640165298	0
K03884|NADH-ubiquinone oxidoreductase chain 6 [EC.1.6.5.3]	0.915350218879678	0.0223911001618276	0.0606622468800993	0.00159643407839552	0
K03893|arsenical pump membrane protein	0.884999266416471	0.0481151649913909	0.0150192371884918	0.0518663314036462	0
K03924|MoxR-like ATPase	0.833780676793294	0.127673540213822	0.0332127651337819	0.00533301785910242	0
K03925|MraZ protein	0.938232076983721	0.0293849689143737	0.00481690532650706	0.0275660487753981	0
K03975|membrane-associated protein	0.620801552087315	0.0524344430971359	0.207603619294073	0.119160385521476	0
K03976|putative transcription regulator	0.912788032094393	0.0224096329006276	0.0311428225379677	0.0336595124670118	0
K03977|GTP-binding protein	0.881017621454356	0.100771353098164	0.0126636710580573	0.00554735438942298	0
K03978|GTP-binding protein	0.865024214945542	0.0811785399334954	0.000101973121063327	0.00501621962644565	0.0486790523734532
K03979|GTP-binding protein	0.917655940394182	0.0327008116755656	0.0207971088095498	0.0288461391207024	0
K03980|putative peptidoglycan lipid II flippase	0.90540915262757	0.0398396939600868	0.0029218832272495	0.0518292701850934	0
K04041|fructose-1,6-bisphosphatase III [EC.3.1.3.11]	0.807272929874857	0.00806252775686554	0.171064014370447	0.0136005279978303	0
K04042|bifunctional UDP-N-acetylglucosamine pyrophosphorylase | Glucosamine-1-phosphate N-acetyltransferase [EC.2.7.7.23 2.3.1.157]	0.804905184423136	0.121320615716697	4.40735979828953e-05	0.0121738493503014	0.0615562769118828
K04043|molecular chaperone DnaK	0.851557320287301	0.0466966454923183	0.0027217606427813	0.00986917175163306	0.0891551018259664
K04047|starvation-inducible DNA-binding protein	0.826561457941073	0.0477963358588653	0.00533039306488449	0.120311813135178	1.53943155934595e-20
K04061|flagellar biosynthesis protein	0.924288463506953	0.00312203616073025	0.0112297159619838	0.0613597843703324	0
K04066|primosomal protein N (replication factor Y) (superfamily II helicase) [EC.3.6.4.-]	0.89503846265922	0.0947743605705706	0.00017874364162177	0.000139193438645752	0.00986923968994162
K04074|cell division initiation protein	0.585148876229642	0.0580423423028818	0.12189916375347	0.00461173226556135	0.230297885448445
K04075|cell cycle protein MesJ	0.834016271318096	0.0807921711740363	0.0151462365636503	0.00903998350372667	0.061005337440491
K04077|chaperonin GroEL	0.950600431830131	0.00785703382168309	0.00763479266377847	0.00110543891105084	0.0328023027733569
K04078|chaperonin GroES	0.778318461169267	0.114736800322109	0.0106540285689797	0.0188768841176593	0.0774138258219844
K04079|molecular chaperone HtpG	0.89978776433467	0.0948791156149299	0.00054943006254229	0.00478368998785747	0
K04083|molecular chaperone Hsp33	0.878863538270987	0.0184561141409415	0.0104207607240534	0.0422735447033787	0.049986042160639
K04084|thiol:disulfide interchange protein DsbD	0.93951175473822	0.000143388494306587	0.00657083502462698	0.0537740217428464	0
K04095|cell filamentation protein	0.734445119298977	0.0480193065590213	0.0532069751937172	0.164328598948285	0
K04096|DNA processing protein	0.876838656083972	0.0412359980020715	0.00940441455600917	0.0725209313579472	0
K04485|DNA repair protein RadA|Sms	0.890612174015915	0.000123266520218808	0.00241901876553548	0.0378515897691385	0.0689939509291925
K04486|histidinol-phosphatase (PHP family) [EC.3.1.3.15]	0.918175168043826	0.00988185525986738	0.00272541944590195	0.0692175572504046	0
K04487|cysteine desulfurase [EC.2.8.1.7]	0.749484210963575	0.0373924963463252	0.140525172698096	0.0118235341383729	0.0607745858536315
K04488|nitrogen fixation protein NifU and related proteins	0.773956140390734	0.0244831370400661	0.041486979186285	0.160073743382915	0
K04516|chorismate mutase [EC.5.4.99.5]	0.837622156373067	0.0700514377480406	0.0450148916944405	0.0130159920065629	0.0342955221778886
K04517|prephenate dehydrogenase [EC.1.3.1.12]	0.737464135466345	0.234903283555025	0.0267040047467613	0.000928576231868683	0
K04518|prephenate dehydratase [EC.4.2.1.51]	0.807421908251418	0.01658902997942	0.000758504110812072	0.0762369239280219	0.098993633730328
K04562|flagellar biosynthesis protein FlhG	0.901578297991148	0.0304526818332466	0.0168865994163873	0.0510824207592185	0
K04564|superoxide dismutase, Fe-Mn family [EC.1.15.1.1]	0.680493005049915	0.0309056526733776	0.0691808158937354	0.219420526382972	0
K04567|lysyl-tRNA synthetase, class II [EC.6.1.1.6]	0.974155473950133	0.0184140366947573	0.00742129783969451	9.19151541511218e-06	0
K04651|hydrogenase nickel incorporation protein HypA	0.861407446200237	0.0494662919613755	0.0254692939010839	0.0636569679373035	0
K04652|hydrogenase nickel incorporation protein HypB	0.936857128969882	0.0388203420684997	0.000804094970846431	0.0235184339907718	0
K04653|hydrogenase expression|formation protein HypC	0.834058894370037	0.0446323462657134	0.0181287982440213	0.103179961120228	0
K04654|hydrogenase expression|formation protein HypD	0.908747954271817	0.0575208891228439	0.00288724885248068	0.0308439077528582	0
K04655|hydrogenase expression|formation protein HypE	0.837162854598959	0.100610543881302	0.000525180972257275	0.0617014205474816	0
K04656|hydrogenase maturation protein HypF	0.874466030580369	0.0652979273753632	0.00558398223573285	0.0546520598085347	0
K04748|nitric-oxide reductase NorQ protein	0.836119526727694	0.103287914332185	0.0587173108621259	0.00187524807799477	0
K04758|ferrous iron transport protein A	0.908237461093307	0.0309739045464715	0.0120994050793332	0.0324894143436816	0.0161998149372068
K04759|ferrous iron transport protein B	0.814286216780353	0.0130955923151934	0.0658219454630182	0.000679691183700345	0.106116554257735
K04761|LysR family transcriptional regulator, hydrogen peroxide-inducible	0.835138907169457	0.000342298564680698	0.00189177455237461	0.153178773364468	0.00944824634902041
K04762|ribosome-associated heat shock protein Hsp15	0.893341391252783	0.00759101808502912	1.0768032190804e-05	0.099056822629997	0
K04763|integrase|recombinase XerD	0.775032463239499	0.209613066476028	0.000819676780128249	0.0145347935043448	0
K04773|protease IV	0.974168411870123	0.00192631495940812	0.00826113318106639	0.0156441399894025	0
K04835|methylaspartate ammonia-lyase [EC.4.3.1.2]	0.97274991566298	0.0108779848748049	0.0133306074290245	0.00304149203319025	0
K05306|phosphonoacetaldehyde hydrolase [EC.3.11.1.1]	0.702042954814967	0.0535869539203823	0.228432636172609	0.0159374550920409	0
K05340|glucose uptake protein	0.953812012721756	0.0215976843926497	0.00202794320872137	0.0173982495502996	0.00516411012657328
K05349|beta-glucosidase [EC.3.2.1.21]	0.791320741263906	0.128809260587311	0.00322093033214351	0.0744636013711148	0.00218546644552401
K05366|penicillin-binding protein 1A [EC.2.4.1.- 3.4.-.-]	0.954802873471603	0.00323714441541132	0.0266836328788256	0.00141000011898004	0.0138663491151798
K05367|penicillin-binding protein 1C [EC.2.4.1.-]	0.855890060242244	0.101572645712693	0.00323747344892394	0.0392998205961391	0
K05515|penicillin-binding protein 2	0.882232974104671	0.00933715904454671	0.0303811475380865	0.0627748959513583	0.0152738233613375
K05516|curved DNA-binding protein	0.849974595233155	0.097537888676446	0.0176198423677326	0.0348676737226668	0
K05520|protease I	0.934795966366408	0.0457000772648568	0.0111096113800719	0.00839434498866331	0
K05540|tRNA-dihydrouridine synthase B	0.837179656797791	0.0680925328426706	2.24343127117294e-05	0.0947053760468266	0
K05592|ATP-dependent RNA helicase DeaD [EC.3.6.4.13]	0.978244164904064	0.000165004770830942	0.00307005973107567	0.0185207705940287	1.01015412018094e-15
K05593|aminoglycoside 6-adenylyltransferase	0.858875235130318	0.0960932084382058	0.000252349019559855	0.0447792074119158	0
K05595|multiple antibiotic resistance protein	0.792228547483274	0.15344645785432	0.0449666681944234	0.00935832646798249	0
K05601|hydroxylamine reductase [EC.1.7.99.1]	0.753043185818264	0.132475261170923	0.0179021915130787	0.0453918226610854	0.0511875388366487
K05807|putative lipoprotein	0.993066773671798	8.15485789994973e-06	0.00307488939559135	0.00385018207471095	0
K05813|sn-glycerol 3-phosphate transport system substrate-binding protein	0.721697500707069	0.151817891871393	0.11817862101081	0.00830598641072726	0
K05815|sn-glycerol 3-phosphate transport system permease protein	0.660667429490778	0.0794026742725217	0.193794710449013	0.0309790216888336	0.0351561640988547
