Residuals	number_of_pups_scaled	weight_grams_scaled	genotype	lipocalin2_pg_ml_scaled
K03719|Lrp|AsnC family transcriptional regulator, leucine-responsive	0.880681091782433	0.0320959891530718	0.0785344151538814	0	0.0086885039106132
K03722|ATP-dependent DNA helicase DinG	0.833873820702484	0.127101945971644	0.036170036618339	0	0.00285419670753285
K03723|transcription-repair coupling factor (superfamily II helicase) [EC.3.6.4.-]	0.893103486073081	0.07811992328662	0.0286889996607387	0	8.75909795603991e-05
K03734|thiamine biosynthesis lipoprotein	0.882911807270539	0.00246938846817611	0.0936250274360414	0	0.0209937768252436
K03737|pyruvate-ferredoxin|flavodoxin oxidoreductase [EC.1.2.7.1 1.2.7.-]	0.837523625274257	0.0698851019551605	0.0870675997319805	0	0.00552367303860238
K03742|nicotinamide-nucleotide amidase [EC.3.5.1.42]	0.937733311339656	0.0529565701177493	0.0090788319098924	0	0.000231286632701867
K03743|nicotinamide-nucleotide amidase [EC.3.5.1.42]	0.775537432588691	0.0741964199663636	0.0017658493498943	0.147514793483824	0.000985504611227532
K03750|molybdopterin biosynthesis protein MoeA	0.7263104037951	0.0853393519247411	0.00128153502773987	0.165869016408285	0.0211996928441337
K03760|lipid A ethanolaminephosphotransferase [EC.2.7.8.-]	0.844286081260728	0.041837588387784	0.00670238467409874	0.105079690998252	0.00209425467913761
K03763|DNA polymerase III subunit alpha, Gram-positive type [EC.2.7.7.7]	0.899978792380537	0.0777570176959232	0.0122407463110002	0	0.0100234436125401
K03768|peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	0.964681376950155	6.40484621286824e-05	0.0033915570291697	0	0.0318630175585468
K03770|peptidyl-prolyl cis-trans isomerase D	0.736452717553267	0.0258738926146266	0.000931659772052871	0.222405747110996	0.0143359829490577
K03771|peptidyl-prolyl cis-trans isomerase SurA	0.88032918578478	7.64468193716262e-07	0.113127765784004	0	0.00654228396302299
K03772|FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	0.860345231355968	0.0189667114033795	0.105931155380476	0	0.014756901860176
K03775|FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	0.759342397149837	0.0409110591866359	0.175825979606203	0	0.0239205640573242
K03778|D-lactate dehydrogenase [EC.1.1.1.28]	0.884364403738178	0.00299830310425475	0.0632551250056	0	0.0493821681519667
K03781|catalase [EC.1.11.1.6]	0.898952290907001	0.0578926339128757	0.0314137871967385	0	0.0117412879833847
K03783|purine-nucleoside phosphorylase [EC.2.4.2.1]	0.796939817069028	0.0224439261732206	0.134705263096889	0	0.0459109936608623
K03784|purine-nucleoside phosphorylase [EC.2.4.2.1]	0.891788150472619	0.0782070348661394	0.00327840909750952	0	0.0267264055637327
K03786|3-dehydroquinate dehydratase II [EC.4.2.1.10]	0.838391275264513	0.0266165389124926	0.0133386678010308	0	0.121653518021963
K03787|5-nucleotidase [EC.3.1.3.5]	0.656564272804905	0.104039105868271	0.0457368781097813	0.16528358898622	0.0283761542308226
K03789|ribosomal-protein-alanine N-acetyltransferase	0.861313347934397	0.00130307549779935	0.0750872540788421	0	0.0622963224889612
K03790|ribosomal-protein-alanine N-acetyltransferase	0.849399230570672	0.0353911223148485	0.00512440185478856	0.104677113953083	0.00540813130660846
K03797|carboxyl-terminal processing protease	0.879498027475102	0.0867635058119896	0.0336238061348765	0	0.000114660578032253
K03798|cell division protease FtsH	0.907396631953839	0.00433331687356424	0.0758816279161471	0	0.0123884232564494
K03799|heat shock protein HtpX	0.92505663445202	0.0541928621211037	0.0066206468756397	0	0.0141298565512363
K03801|lipoyl(octanoyl) transferase [EC.2.3.1.181]	0.878220661607051	0.00128272438516808	0.119708609713048	0	0.0007880042947325
K03811|nicotinamide mononucleotide transporter	0.72114456100992	0.0769587298757453	0.195699414226246	0	0.00619729488808878
K03816|xanthine phosphoribosyltransferase [EC.2.4.2.22]	0.915862944332991	0.0669713783115924	0.010046054128488	0	0.0071196232269282
K03817|ribosomal-protein-serine acetyltransferase	0.83829311788797	0.13766082952137	0.0207607204124025	0	0.00328533217825685
K03820|apolipoprotein N-acyltransferase	0.824798446201531	0.0317120600008623	0.00631585523497074	0.136866657748186	0.000306980814450125
K03831|molybdopterin adenylyltransferase [EC.2.7.7.75]	0.940345253555075	0.00970374058301482	0.0120299707762758	0.0339924774369702	0.00392855764866363
K03832|periplasmic protein TonB	0.940355291352271	0.0185928548090359	0.036599122545989	0	0.00445273129270459
K03833|selenocysteine-specific elongation factor	0.899717064572712	0.0575224973261631	0.032925164641802	0	0.00983527345932257
K03839|flavodoxin I	0.855298983514	0.0561884902890199	0.0655930557811639	0	0.0229194704158168
K03841|fructose-1,6-bisphosphatase I [EC.3.1.3.11]	0.828457661326788	0.0502766284262127	0.0607903890614827	0.0600011056751311	0.000474215510385554
K03856|3-deoxy-7-phosphoheptulonate synthase [EC.2.5.1.54]	0.85892996958719	2.53047557757725e-05	0.0997487892707243	0	0.0412959363863097
K03880|NADH-ubiquinone oxidoreductase chain 3 [EC.1.6.5.3]	0.776479094357778	0.00285608481377511	0.00135729060362969	0	0.219307530224817
K03881|NADH-ubiquinone oxidoreductase chain 4 [EC.1.6.5.3]	0.756820770960539	0.00665316099912564	0.00289411692911692	0	0.233631951111218
K03882|NADH-ubiquinone oxidoreductase chain 4L [EC.1.6.5.3]	0.974331216004173	0.000953329715099658	0.00906639163305302	0	0.0156490626476744
K03884|NADH-ubiquinone oxidoreductase chain 6 [EC.1.6.5.3]	0.787418078165725	0.0038033250734358	0.000970715749085058	0	0.207807881011754
K03893|arsenical pump membrane protein	0.913693599279637	0.0744337780252889	0.0005695141027964	0	0.011303108592278
K03924|MoxR-like ATPase	0.862902550600016	0.0269609768910391	0.0572154030566773	0	0.0529210694522679
K03925|MraZ protein	0.871793339030941	0.0930687550961098	0.02806688833169	0	0.00707101754125925
K03975|membrane-associated protein	0.882634006034173	0.117100048630199	0.000167064544924385	0	9.88807907037203e-05
K03976|putative transcription regulator	0.967934708607205	0.000520090529079044	0.0314496731360237	0	9.55277276924477e-05
K03977|GTP-binding protein	0.874854904717564	0.0948409328879656	0.0298174053008163	0	0.000486757093653861
K03978|GTP-binding protein	0.893685052299692	0.0838383714537037	0.0198654053645451	0	0.00261117088205929
K03979|GTP-binding protein	0.926126442859745	0.0616305848552669	0.0113153178496596	0	0.000927654435328649
K03980|putative peptidoglycan lipid II flippase	0.89422576712832	0.0427959224754008	1.65182808817804e-07	0.0627074910310053	0.000270654182464606
K04023|ethanolamine transporter	0.953734052702092	0.0287909738927439	0.005960407827106	0	0.011514565578058
K04027|ethanolamine utilization protein EutM	0.787105258568413	0.165303481839611	0.00245452739068786	0	0.0451367322012882
K04041|fructose-1,6-bisphosphatase III [EC.3.1.3.11]	0.709367645871167	0.00396030815043848	0.0162196714192834	0.27015217891912	0.000300195639991766
K04042|bifunctional UDP-N-acetylglucosamine pyrophosphorylase | Glucosamine-1-phosphate N-acetyltransferase [EC.2.7.7.23 2.3.1.157]	0.875550262354507	0.0919356425148981	0.0236748939924015	0	0.00883920113819388
K04043|molecular chaperone DnaK	0.890596352615296	0.0795729477634339	0.0286365186476974	0	0.00119418097357282
K04047|starvation-inducible DNA-binding protein	0.692218074333404	0.0159969498385191	2.86767985347122e-05	0.269457352978052	0.0222989460514901
K04061|flagellar biosynthesis protein	0.817210589685115	0.101998171265843	0.0214872724903259	0.0570672086914642	0.0022367578672513
K04066|primosomal protein N (replication factor Y) (superfamily II helicase) [EC.3.6.4.-]	0.96180147569233	0.0354287587162628	0.00187286020743075	0	0.000896905383976132
K04072|acetaldehyde dehydrogenase | alcohol dehydrogenase [EC.1.2.1.10 1.1.1.1]	0.846991700346085	0.000351321415977465	0.0922266959699563	0	0.0604302822679817
K04074|cell division initiation protein	0.859803359202848	0.101089022075986	0.0389806355818625	0	0.000126983139303394
K04075|cell cycle protein MesJ	0.906269828789394	0.0861475106683675	0.00757206141603132	0	1.05991262075153e-05
K04077|chaperonin GroEL	0.872746377095393	0.0973705349309325	0.0178580961210018	0	0.0120249918526726
K04078|chaperonin GroES	0.881034079331814	0.0918697885446778	0.0270928172330443	0	3.31489046360308e-06
K04079|molecular chaperone HtpG	0.867367705229735	0.066745317023324	0.000390954989860265	0.0628487365662402	0.00264728619084045
K04083|molecular chaperone Hsp33	0.868168034321382	0.0999309396939347	0.0239176886134822	0	0.00798333737120103
K04084|thiol:disulfide interchange protein DsbD	0.872814195513624	0.0285973918189914	0.0963067348957362	0	0.00228167777164843
K04095|cell filamentation protein	0.867377083430892	0.0084082816279766	0.113779594477565	0	0.0104350404635657
K04096|DNA processing protein	0.893525622724333	0.0139521429870742	0.0723284395509356	0	0.0201937947376567
K04477|PHP family protein	0.8268187134579	7.53144869272852e-05	0.0942497150737405	0	0.0788562569814322
K04485|DNA repair protein RadA|Sms	0.897734478235453	0.0167833855916025	0.0431813452905025	0.0407396142283539	0.0015611766540885
K04486|histidinol-phosphatase (PHP family) [EC.3.1.3.15]	0.829017423507648	0.0941827602038595	0.00453019064364082	0.0721260995485037	0.000143526096347866
K04487|cysteine desulfurase [EC.2.8.1.7]	0.852416375877524	3.57636734066605e-06	0.0804521508947178	0	0.0671278968604171
K04488|nitrogen fixation protein NifU and related proteins	0.710822644710162	0.0350202879825585	0.0785412748325811	0.160541766117091	0.0150740263576077
K04516|chorismate mutase [EC.5.4.99.5]	0.945719209079656	0.000272449992055225	0.0468609980877127	0	0.00714734284057571
K04517|prephenate dehydrogenase [EC.1.3.1.12]	0.888799669326429	0.00183457247372004	0.0322516004480246	0	0.077114157751826
K04518|prephenate dehydratase [EC.4.2.1.51]	0.93894804967256	0.00729615514976661	0.047443775475645	0	0.0063120197020286
K04562|flagellar biosynthesis protein FlhG	0.745522080105906	0.0313674375664256	0.00307750586511326	0.166336067468686	0.0536969089938687
K04564|superoxide dismutase, Fe-Mn family [EC.1.15.1.1]	0.97262363480764	0.00072633397017929	0.00481235176803147	0	0.0218376794541488
K04567|lysyl-tRNA synthetase, class II [EC.6.1.1.6]	0.852396310403501	0.0226805511049183	0.0340117471245541	0	0.0909113913670266
K04651|hydrogenase nickel incorporation protein HypA	0.705792938397662	0.11504681782247	3.09358714382945e-06	0.175085762829646	0.00407138736307796
K04652|hydrogenase nickel incorporation protein HypB	0.806176078056259	0.0660776182354235	0.0161948970971077	0.111542962707321	8.44390388894861e-06
K04653|hydrogenase expression|formation protein HypC	0.876980443401013	0.0994993799336674	0.000699574204682509	0	0.0228206024606365
K04654|hydrogenase expression|formation protein HypD	0.882978711553844	0.0966836284839411	0.0112011266099896	0.00230678458582203	0.0068297487664033
K04655|hydrogenase expression|formation protein HypE	0.596226717040696	0.0224016948656061	0.0103419165602393	0.308283169780138	0.0627465017533206
K04656|hydrogenase maturation protein HypF	0.799196293816764	0.0770213986357685	0.00795955485029166	0.107930147864341	0.00789260483283406
K04748|nitric-oxide reductase NorQ protein	0.893719515543359	0.0187506956951528	0.0591527343790086	0	0.0283770543824801
K04750|PhnB protein	0.865429018349731	0.00113215015799099	0.0717137732560794	0	0.0617250582361987
K04758|ferrous iron transport protein A	0.888009784398672	6.17503222048518e-05	0.0851134591638745	0	0.0268150061152488
K04759|ferrous iron transport protein B	0.861768620446761	0.00476977545974348	0.0638593773486913	0	0.0696022267448041
K04761|LysR family transcriptional regulator, hydrogen peroxide-inducible	0.96346140349315	8.77653872636454e-08	0.0351709011047619	0	0.00136760763670028
K04762|ribosome-associated heat shock protein Hsp15	0.926418378810417	0.00662557790428323	0.0552811509597145	0	0.0116748923255851
K04763|integrase|recombinase XerD	0.77200548647326	0.00465399666881228	6.14415441738958e-05	0	0.223279075313754
K04773|protease IV	0.861334401840134	0.00925847691358475	0.0199196438900075	0.1091348195124	0.000352657843873576
K04835|methylaspartate ammonia-lyase [EC.4.3.1.2]	0.886898954550176	0.103327586525781	0.00615952198567343	0	0.00361393693836961
K05306|phosphonoacetaldehyde hydrolase [EC.3.11.1.1]	0.35089253125628	0.0943144690896418	0.00831267897533803	0.534778369695941	0.0117019509827997
K05340|glucose uptake protein	0.851221292896402	0.113664794063137	0.0305396036838819	0	0.00457430935657936
K05349|beta-glucosidase [EC.3.2.1.21]	0.799147388551347	0.0613245612761381	0.13951786379916	0	1.01863733548886e-05
K05366|penicillin-binding protein 1A [EC.2.4.1.- 3.4.-.-]	0.89968804909575	0.0396421392960676	0.00194687671204547	0	0.0587229348961368
K05367|penicillin-binding protein 1C [EC.2.4.1.-]	0.876448708070157	0.0350016781059875	2.42110523592778e-05	0.0750659737247118	0.0134594290467839
K05515|penicillin-binding protein 2	0.981428295326139	0.00299849530067677	0.00075632110490948	0	0.0148168882682744
K05516|curved DNA-binding protein	0.690677186644524	0.0212590375286291	0.021977575511587	0.229178356364839	0.0369078439504212
K05520|protease I	0.911334861134415	0.0413324773117417	0.032766731767449	0	0.0145659297863941
K05540|tRNA-dihydrouridine synthase B	0.834483485913708	0.0541712096252178	0.00653301528532315	0.0977038545519527	0.00710843462379842
K05592|ATP-dependent RNA helicase DeaD [EC.3.6.4.13]	0.857862963860818	0.0702379946772339	0.0117891706393157	0	0.0601098708226325
K05593|aminoglycoside 6-adenylyltransferase	0.796322299548908	0.115687814103687	0.0100475635607301	0.0721478490734573	0.00579447371321727
K05595|multiple antibiotic resistance protein	0.910762725993532	0.00441651504564626	0.0501450740737784	0	0.0346756848870435
K05601|hydroxylamine reductase [EC.1.7.99.1]	0.817402446276584	0.0474144336282799	0.00949229409198091	0.123235380912785	0.00245544509036998
K05807|putative lipoprotein	0.903576419044872	0.0053874403397836	0.068979910368338	0	0.0220562302470065
K05810|conserved hypothetical protein	0.854840693107861	0.000791029199208898	0.0733082750433989	0	0.0710600026495313
K05813|sn-glycerol 3-phosphate transport system substrate-binding protein	0.548809005279668	0.0452325494268835	0.00292888704254979	0.313973542121445	0.0890560161294537
K05815|sn-glycerol 3-phosphate transport system permease protein	0.593839890897236	0.0126648057838634	0.0484378955416591	0.259399709877069	0.0856576979001725
K05822|tetrahydrodipicolinate N-acetyltransferase [EC.2.3.1.89]	0.849673399710502	0.134573781284241	0.0149421142473587	0	0.000810704757898244
K05823|N-acetyldiaminopimelate deacetylase [EC.3.5.1.47]	0.92466536190322	0.0615160792995062	0.00809761098942535	0	0.00572094780784853
K05833|putative ABC transport system ATP-binding protein	0.913221229284544	0.0580981585448404	0.00820593037400227	0	0.0204746817966129
K05837|rod shape determining protein RodA	0.9609538316589	0.022045449896819	0.000343141946243304	0.0166540663929323	3.51010510510943e-06
K05873|adenylate cyclase, class 2 [EC.4.6.1.1]	0.839552216406769	0.000815250827005734	0.109339584114587	0	0.0502929486516387
K05896|segregation and condensation protein A	0.84139764813952	0.000278386006314181	0.10051845561545	0	0.057805510238716
K05916|nitric oxide dioxygenase [EC.1.14.12.17]	0.854518663394683	0.000686434964684514	0.0968639571936094	0	0.047930944447023
K05922|quinone-reactive Ni|Fe-hydrogenase large subunit	0.907274107357069	0.0482507832412329	0.00730983224050983	0.0362821022884316	0.000883174872756883
K05927|quinone-reactive Ni|Fe-hydrogenase small subunit	0.80356294336518	0.0222928590030678	0.0132973612980084	0.160489339963908	0.000357496369835368
K05946|N-acetylglucosaminyldiphosphoundecaprenol	0.856902369030759	0.11172878712139	0.0311254450214051	0	0.000243398826445943
K05964|holo-ACP synthase [EC.2.7.7.61]	0.8506239864416	0.00162804194676946	0.0688544432849506	0	0.0788935283266799
K05970|sialate O-acetylesterase	0.814630461509002	0.150459751339767	0.0309962921265607	0	0.00391349502467068
