Residuals	timepoint	number_of_pups_scaled	genotype	lipocalin2_pg_ml_scaled
GO:0016799|[MF] hydrolase activity, hydrolyzing N-glycosyl compounds	0.913712782292469	0.066733359524822	7.4819900131358e-06	0.0195373377776399	9.03841505628638e-06
GO:0016805|[MF] dipeptidase activity	0.569837744787278	0.427851851365403	0.000182133858699722	5.72280413253611e-15	0.00212826998861331
GO:0016810|[MF] hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	0.640742640329222	0.356975154849734	0.00213350354990683	1.02312054245057e-07	0.000148598959082741
GO:0016811|[MF] hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	0.562693402094998	0.430673101758664	0.0040608800450303	0.00255851950894124	1.40965923665907e-05
GO:0016813|[MF] hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	0.803998408067533	0.190330680008054	0.00556812679790217	0	0.000102785126510509
GO:0016817|[MF] hydrolase activity, acting on acid anhydrides	0.608964492823085	0.379501169605037	0.0115113772522112	0	2.29603196667371e-05
GO:0016818|[MF] hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	0.517140744072084	0.465135432353375	0.000398614908838868	0.0151430565663337	0.00218215209936843
GO:0016820|[MF] hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	0.471895236093977	0.525277320639246	6.44331593019298e-05	1.37774075047821e-15	0.00276301010747405
GO:0016823|[MF] hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances	0.691587049218325	0.284631607228948	0.00421473220746196	1.57612699630436e-13	0.019566611345108
GO:0016829|[MF] lyase activity	0.472851619007215	0.50832173114675	0.0184876332252867	0	0.000339016620748606
GO:0016830|[MF] carbon-carbon lyase activity	0.604607897950209	0.393504656389775	0.000293461148067985	0	0.00159398451194829
GO:0016831|[MF] carboxy-lyase activity	0.535164588666713	0.462569284525202	0.00203019908465845	0	0.000235927723426568
GO:0016832|[MF] aldehyde-lyase activity	0.899733223334131	0.0924240551420707	0.00547823663711456	2.25106548113924e-17	0.00236448488668357
GO:0016833|[MF] oxo-acid-lyase activity	0.939342083960814	0.0585250117116848	0.00195342668567672	0	0.000179477641824948
GO:0016835|[MF] carbon-oxygen lyase activity	0.776471916685045	0.209069554421593	0.00605839405249626	6.19746926434363e-20	0.00840013484086501
GO:0016836|[MF] hydro-lyase activity	0.651829952073937	0.330344348828029	0.00556444332365382	0.0121902982689597	7.09575054198985e-05
GO:0016837|[MF] carbon-oxygen lyase activity, acting on polysaccharides	0.84077308712505	0.157090785090276	0.00211372775812365	2.31328617320119e-11	2.24000034179902e-05
GO:0016840|[MF] carbon-nitrogen lyase activity	0.635346721534179	0.304113400782339	0.0592029030211418	8.62825097395585e-14	0.00133697466225403
GO:0016841|[MF] ammonia-lyase activity	0.655205844177739	0.28387011098632	0.0364119930762904	0.0245072274356461	4.82432400485949e-06
GO:0016849|[MF] phosphorus-oxygen lyase activity	0.946832573483157	0.0223144978914941	0.0306676878482957	2.3202585440174e-11	0.00018524075385019
GO:0016851|[MF] magnesium chelatase activity	0.676485065469287	0.301680510883731	0.0191019198616643	0	0.00273250378531769
GO:0016852|[MF] sirohydrochlorin cobaltochelatase activity	0.830183143990309	0.14547308002725	0.0243262709312955	6.5341096566705e-22	1.75050511459531e-05
GO:0016853|[MF] isomerase activity	0.538877828091134	0.397205418339645	0.0182475537941192	0.0454529652694996	0.000216234505602089
GO:0016855|[MF] racemase and epimerase activity, acting on amino acids and derivatives	0.980269111375073	0	0.00522716764209908	0	0.0145037209828276
GO:0016857|[MF] racemase and epimerase activity, acting on carbohydrates and derivatives	0.651172105294219	0.330396606983853	0.00413394048208045	0.00809912941756945	0.00619821782227804
GO:0016861|[MF] intramolecular oxidoreductase activity, interconverting aldoses and ketoses	0.281235118183081	0.712274702301403	0.00252679914106265	0	0.00396338037445301
GO:0016866|[MF] intramolecular transferase activity	0.954558954415105	0.00335096907058957	0.0282818480540353	1.18541616031313e-21	0.01380822846027
GO:0016868|[MF] intramolecular transferase activity, phosphotransferases	0.629577886118598	0.353850318809101	0.00894307564449589	0.00753642225962419	9.22971681812368e-05
GO:0016872|[MF] intramolecular lyase activity	0.418702498399941	0.570295283212102	0.0109846640334665	0	1.7554354490054e-05
GO:0016874|[MF] ligase activity	0.615318442826591	0.365391690348398	0.00701248423580095	0.0118224437512433	0.000454938837966107
GO:0016876|[MF] ligase activity, forming aminoacyl-tRNA and related compounds	0.927476918947024	0	0.0631068179970779	0	0.0094162630558976
GO:0016879|[MF] ligase activity, forming carbon-nitrogen bonds	0.476148221505968	0.513301287787321	0.0105312290877714	1.25230127257629e-13	1.92616188137625e-05
GO:0016881|[MF] acid-amino acid ligase activity	0.657965506954879	0.339004409874964	0.00213977715124167	2.0371313003666e-12	0.000890306016877759
GO:0016884|[MF] carbon-nitrogen ligase activity, with glutamine as amido-N-donor	0.731545805906352	0.231172235916791	0.019844548618534	0.0158739323022405	0.001563477256083
GO:0016887|[MF] ATPase activity	0.60476914775433	0.370607381601778	0.00389328629643223	0.0207060322128593	2.41521345995264e-05
GO:0016888|[MF] endodeoxyribonuclease activity, producing 5-phosphomonoesters	0.706808665436629	0.291413102080791	2.90508783017727e-06	0	0.00177532739474993
GO:0016903|[MF] oxidoreductase activity, acting on the aldehyde or oxo group of donors	0.84748245461422	0.125109627262974	0.0257790576608791	0	0.00162886046192686
GO:0016920|[MF] pyroglutamyl-peptidase activity	0.68164896969269	0.29674039961534	0.014511948526698	1.68413493040974e-13	0.00709868216510371
GO:0016985|[MF] mannan endo-1,4-beta-mannosidase activity	0.712187678474975	0.159145988248747	0.0243976365790556	0.104098171285866	0.000170525411357094
GO:0016987|[MF] sigma factor activity	0.726888617149466	0.254988413764783	0.00457834836584339	0.0135444934012138	1.27318693601164e-07
GO:0016989|[MF] sigma factor antagonist activity	0.763900291704294	0.22552733402946	0.00131012329323312	0.00551904778206094	0.00374320319095157
GO:0016990|[MF] arginine deiminase activity	0.614933103368593	0.381055021685493	0.00391090790742033	0	0.000100967038493491
GO:0016992|[MF] lipoate synthase activity	0.967726805542963	0.0296773846595257	0.00255237295778893	0	4.34368397223983e-05
GO:0016993|[MF] precorrin-8X methylmutase activity	0.85321854436345	0.132740811252268	0.013302704026416	2.35266684877171e-13	0.000737940357630554
GO:0016994|[MF] precorrin-6A reductase activity	0.824003808751623	0.166736398301711	0.00898903803193937	3.52803369958983e-19	0.000270754914726075
GO:0016998|[BP] cell wall macromolecule catabolic process	0.650795651926301	0.316744573404218	0.0300823529258176	0	0.00237742174366367
GO:0016999|[BP] antibiotic metabolic process	0.500364465179059	0.45826396962211	0.00242860683916936	0.0388223125860613	0.000120645773600678
GO:0017000|[BP] antibiotic biosynthetic process	0.987740451465573	0	8.80071729775072e-05	0	0.0121715413614493
GO:0017001|[BP] antibiotic catabolic process	0.928448549465148	0.0672649599233167	0.00294022513384298	0.000783329070776494	0.000562936406915922
GO:0017003|[BP] protein-heme linkage	0.83800214235155	0.101674769675837	0.0603124774539362	2.98124564195414e-13	1.06105183783726e-05
GO:0017004|[BP] cytochrome complex assembly	0.722102402692538	0.234549700198723	0.0427022697889035	1.99908143359284e-10	0.000645627119927506
GO:0017013|[BP] protein flavinylation	0.366743282409424	0.632457153122594	0.000206169553571612	0.0005930320952195	3.6281919050997e-07
GO:0017038|[BP] protein import	0.433769189422663	0.556685217084503	0.00939541524141078	0	0.0001501782514234
GO:0017057|[MF] 6-phosphogluconolactonase activity	0.968434520136331	0.0248365700601694	0.0057715721273309	0.000911748775775425	4.5588900392902e-05
GO:0017061|[MF] S-methyl-5-thioadenosine phosphorylase activity	0.784636091207598	0.170485844466745	0.0444713253994577	0	0.000406738926199326
GO:0017076|[MF] purine nucleotide binding	0.911843418293494	0.0588855437947325	0.00921877695991801	0	0.0200522609518558
GO:0017111|[MF] nucleoside-triphosphatase activity	0.513629587800225	0.476836576476976	0.00204121963109824	0.00600932454522656	0.00148329154647457
GO:0017148|[BP] negative regulation of translation	0.669272925369618	0.325562282709736	0.000215827519473444	9.68661837968921e-12	0.00494896439148622
GO:0017150|[MF] tRNA dihydrouridine synthase activity	0.606902019542546	0.392271945233738	0.000456664610531466	1.54225242837415e-13	0.000369370613029878
GO:0017153|[MF] sodium:dicarboxylate symporter activity	0.691214733868157	0.287571343595719	0.0081109443131841	1.47741117141003e-11	0.0131029782081658
GO:0018024|[MF] histone-lysine N-methyltransferase activity	0.987074751700425	1.11531594069332e-10	0.00669680316080766	0.00491219048880261	0.0013162545384335
GO:0018112|[MF] proline racemase activity	0.56931167364793	0.311394436283721	0.00521413272198418	0.104345609126956	0.00973414821940933
GO:0018160|[BP] peptidyl-pyrromethane cofactor linkage	0.683837586496177	0.263083002731495	0.044149921594122	0	0.00892948917820592
GO:0018307|[BP] enzyme active site formation	0.901813525240513	0.0785143602634409	0.011972352897429	8.36577519131833e-11	0.00769976151495962
GO:0018339|[BP] peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid	0.736137047809532	0.247142749457275	0.0159106674148386	9.19047836087023e-12	0.000809535309164026
GO:0018364|[BP] peptidyl-glutamine methylation	0.787988176093707	0.202627289871204	0.000295136651741788	0.00891896936374921	0.000170428019597271
GO:0018492|[MF] carbon-monoxide dehydrogenase (acceptor) activity	0.86566724954316	0.109058026600675	0.00431821583699944	2.01718078625099e-13	0.0209565080189639
GO:0018493|[MF] formylmethanofuran dehydrogenase activity	0.940982544689942	0	0.0518967565296124	0	0.00712069878044529
GO:0018551|[MF] hydrogensulfite reductase activity	0.942987119420139	0.000779816818832307	0.0432557444520164	3.31919442972532e-13	0.0129773193086805
GO:0018580|[MF] nitronate monooxygenase activity	0.778559983133395	0.219105889045663	0.00206340256926445	7.72013168388319e-11	0.000270725174476232
GO:0018697|[MF] carbonyl sulfide nitrogenase activity	0.738344883801377	0.219658116805232	0.00476164994695316	0.0371661277893086	6.92216571289796e-05
GO:0018730|[MF] glutaconate CoA-transferase activity	0.858278841590813	0	0.0208284217688867	0	0.120892736640301
GO:0018801|[MF] glutaconyl-CoA decarboxylase activity	0.794526033873584	0.200427001046806	0.00502754849970251	0	1.94165799069442e-05
GO:0018819|[MF] lactoyl-CoA dehydratase activity	0.968042577723898	0.0268631280851467	0.00135904369167516	0	0.00373525049928
GO:0019008|[CC] molybdopterin synthase complex	0.630546183383172	0.36897215587669	6.19549797015483e-05	0	0.000419705760437307
GO:0019028|[CC] viral capsid	0.426756268219497	0.573135753998645	0.000107977721660815	0	6.0197044232393e-11
GO:0019031|[CC] viral envelope	0.994066946388283	0.00513286367851467	0.000689811253616005	4.90428115503066e-14	0.000110378679537556
GO:0019058|[BP] viral life cycle	0.99904776002522	0	1.44312392551463e-05	0	0.000937808735524546
GO:0019062|[BP] virion attachment to host cell	0.998103302028445	0	0.00189070839274038	0	5.98957881438948e-06
GO:0019064|[BP] fusion of virus membrane with host plasma membrane	0.998103302028445	0	0.00189070839274038	0	5.98957881438948e-06
GO:0019068|[BP] virion assembly	0.814914963017616	0.174339753928459	0.00755787241705953	0	0.00318741063686563
GO:0019069|[BP] viral capsid assembly	0.836399931996814	0.160680015517858	0.000389779374611948	2.48146606646108e-20	0.0025302731107158
GO:0019083|[BP] viral transcription	0.997483503835048	0	0.000675263859153863	0	0.00184123230579844
GO:0019104|[MF] DNA N-glycosylase activity	0.543864297581048	0.431381494161293	0.0104174107579684	0.0135204972346241	0.000816300265066655
GO:0019134|[MF] glucosamine-1-phosphate N-acetyltransferase activity	0.623946693293724	0.355545636907341	0.0178871708413283	1.23484984462019e-13	0.00262049895748386
GO:0019143|[MF] 3-deoxy-manno-octulosonate-8-phosphatase activity	0.930028029448119	0.0661547000840459	0.0037928332446462	6.95614700239073e-11	2.4437153627443e-05
GO:0019146|[MF] arabinose-5-phosphate isomerase activity	0.990155555984294	0	0.00127612479905092	0	0.00856831921665494
GO:0019153|[MF] protein-disulfide reductase (glutathione) activity	0.99658890271743	0	0.00259734479117749	0	0.00081375249139199
GO:0019164|[MF] pyruvate synthase activity	0.564405657537097	0.428991687772636	0.0061891387387178	2.92759365775819e-12	0.000413515948621059
GO:0019206|[MF] nucleoside kinase activity	0.987915852174443	0	0.000413815535074799	0	0.0116703322904824
GO:0019239|[MF] deaminase activity	0.804154608829059	0.190146663846362	0.00243819313026908	0.00070977796735103	0.00255075622695975
GO:0019242|[BP] methylglyoxal biosynthetic process	0.6279879490453	0.333509085974977	0.0182136923052518	0.0193646415572821	0.00092463111718922
GO:0019243|[BP] methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	0.764485208929709	0.219917360714352	0.0126882111082548	0	0.00290921924768405
GO:0019251|[BP] anaerobic cobalamin biosynthetic process	0.829880456042008	0.164858249603788	0.00526087041023115	2.66900926293279e-12	4.23941303773636e-07
GO:0019262|[BP] N-acetylneuraminate catabolic process	0.407334825451545	0.573926990904873	0.0185425418235578	0	0.000195641820023781
GO:0019264|[BP] glycine biosynthetic process from serine	0.610419294440237	0.368028053628217	0.019259255683613	1.42398056219694e-11	0.00229339623369369
GO:0019277|[BP] UDP-N-acetylgalactosamine biosynthetic process	0.494775124927514	0.492346272962097	0.012867943448466	0	1.06586619228853e-05
GO:0019281|[BP] L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine	0.724566287063642	0.27051986660863	0.00012051837565711	2.7523921360529e-09	0.00479332519967898
GO:0019284|[BP] L-methionine biosynthetic process from S-adenosylmethionine	0.960449306062707	0.00588085732345862	0.026631824093962	0	0.00703801251987196
GO:0019287|[BP] isopentenyl diphosphate biosynthetic process, mevalonate pathway	0.517924467127012	0.450565654655221	0.0314914944874537	8.01643193469971e-21	1.8383730313483e-05
GO:0019288|[BP] isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	0.599312971749845	0.379073114774018	0.00525065718397689	0.0157697668095077	0.000593489482652497
GO:0019294|[BP] keto-3-deoxy-D-manno-octulosonic acid biosynthetic process	0.78910570378966	0.208959585486951	5.03315233522486e-05	0	0.00188437920003699
GO:0019299|[BP] rhamnose metabolic process	0.856029206786163	0.143727204506309	0.000191751025058137	0	5.18376824694293e-05
GO:0019301|[BP] rhamnose catabolic process	0.709892861402337	0.28034439943465	0.00618411143064929	0.00151732644693335	0.00206130128542997
GO:0019303|[BP] D-ribose catabolic process	0.418702498399941	0.570295283212102	0.0109846640334665	0	1.7554354490054e-05
GO:0019310|[BP] inositol catabolic process	0.605062567041963	0.383048833997158	0.0101996388908432	2.95451290114409e-11	0.00168896004048994
