Residuals	timepoint	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
K03719|Lrp|AsnC family transcriptional regulator, leucine-responsive	0.916619639577823	0.0411485567549991	0.0216614138295181	0.0205703898376504	9.20651446000597e-15
K03722|ATP-dependent DNA helicase DinG	0.614189783723509	0.35567815419017	0.0300421310260171	8.99299806442082e-05	1.07965945468593e-09
K03723|transcription-repair coupling factor (superfamily II helicase) [EC.3.6.4.-]	0.703969310532494	0.267301365630597	0.0285533905923229	0.000175933244585372	0
K03734|thiamine biosynthesis lipoprotein	0.951796826866185	0.0446943943130828	0.000819577803561936	0.00268920098473266	3.24374188074292e-11
K03737|pyruvate-ferredoxin|flavodoxin oxidoreductase [EC.1.2.7.1 1.2.7.-]	0.93530826741357	0	0.0520767225324927	0.0126150100539373	0
K03742|nicotinamide-nucleotide amidase [EC.3.5.1.42]	0.543457067059468	0.439945915226387	0.0164783510076453	0.000118666706496986	2.47996847510645e-15
K03743|nicotinamide-nucleotide amidase [EC.3.5.1.42]	0.614982166651448	0.37279655506432	0.00749001565701436	0.00161880772258174	0.00311245490463553
K03750|molybdopterin biosynthesis protein MoeA	0.537020867902839	0.454838154408122	0.00600863953971652	0.00213233813390878	1.54141438540348e-11
K03760|lipid A ethanolaminephosphotransferase [EC.2.7.8.-]	0.495703185982245	0.493086782811689	0.0100735774982729	0.00113645370779331	0
K03763|DNA polymerase III subunit alpha, Gram-positive type [EC.2.7.7.7]	0.390989657099525	0.594575598744144	0.0129872006986456	0.00144754345768568	3.65955282348555e-17
K03768|peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	0.865685542221906	0.120922766747965	0.000123966208138654	0.00118364846905081	0.0120840763529396
K03770|peptidyl-prolyl cis-trans isomerase D	0.549084818377458	0.433024861504438	0.0161251251888722	0.00176519492923196	0
K03771|peptidyl-prolyl cis-trans isomerase SurA	0.990819128809898	0	3.50282720922695e-06	0.00917736836289284	0
K03772|FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	0.973965639522078	0.0140267908671916	0.00623627461993897	0.00577129499079088	0
K03775|FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	0.966420557149771	0	0.0335740134858847	5.42936434413889e-06	0
K03778|D-lactate dehydrogenase [EC.1.1.1.28]	0.910513727462906	0.085227871852643	0.00207520494058241	0.0021831957401143	3.75431689651252e-12
K03781|catalase [EC.1.11.1.6]	0.650991858833029	0.313898865838056	0.000101797665206913	0.00826527558492562	0.0267422020787825
K03783|purine-nucleoside phosphorylase [EC.2.4.2.1]	0.933958011460025	0.00271824530439435	0.0513703479016482	0.0119533953339322	1.05238232188624e-22
K03784|purine-nucleoside phosphorylase [EC.2.4.2.1]	0.401172827071454	0.582958621636105	0.0123429134586295	0.00352563783381094	0
K03786|3-dehydroquinate dehydratase II [EC.4.2.1.10]	0.715510240590874	0.283034181372213	0.000668624999895779	0.000786953037017077	0
K03787|5-nucleotidase [EC.3.1.3.5]	0.661266332499437	0.327865001001927	0.00895569424078438	0.00191297224787823	9.97353021774567e-12
K03789|ribosomal-protein-alanine N-acetyltransferase	0.94823828152802	0.0466675761698261	3.79187521933956e-06	0.00509035042693467	0
K03790|ribosomal-protein-alanine N-acetyltransferase	0.509268755507883	0.478446142807296	0.0118355631739662	0.000449538510854549	0
K03797|carboxyl-terminal processing protease	0.791884570449458	0.165784809143521	0.0421718152861738	0.000158805115112413	5.73403706240542e-12
K03798|cell division protease FtsH	0.994106028366637	0	0.00037335237001126	0.00552061926335199	0
K03799|heat shock protein HtpX	0.398829025319451	0.587477191669009	0.0113335294601129	0.00236025355142659	2.93781802096774e-23
K03801|lipoyl(octanoyl) transferase [EC.2.3.1.181]	0.952716645407903	0.0459648498729166	0.000152132509800593	0.00116637220937971	0
K03811|nicotinamide mononucleotide transporter	0.952447637224809	0.0292748838691625	2.40476536803495e-05	0.0182534312523481	2.72349710901934e-16
K03816|xanthine phosphoribosyltransferase [EC.2.4.2.22]	0.451833422054644	0.542755418980608	0.00358710269603467	0.00182405626871331	0
K03817|ribosomal-protein-serine acetyltransferase	0.685913244291135	0.272182826231521	0.0419024714996775	1.45797766649885e-06	0
K03820|apolipoprotein N-acyltransferase	0.52114275400591	0.466323933510628	0.0125061563979581	2.71560855036925e-05	0
K03831|molybdopterin adenylyltransferase [EC.2.7.7.75]	0.54232513765572	0.44101916456363	0.0147802537295499	0.0018754440510996	0
K03832|periplasmic protein TonB	0.564823946063362	0.417786919640973	0.0155082573614922	0.00188087693416844	4.70568620719364e-15
K03833|selenocysteine-specific elongation factor	0.542549226469547	0.442362156351669	0.0126954730022502	0.00239314417653447	0
K03839|flavodoxin I	0.938982478435808	0	0.0451961777323519	0.0158213438318406	0
K03841|fructose-1,6-bisphosphatase I [EC.3.1.3.11]	0.537158168292326	0.447829577147203	0.0141189357936959	0.000893318766774982	0
K03856|3-deoxy-7-phosphoheptulonate synthase [EC.2.5.1.54]	0.919097701022067	0.0762003946666544	0.000714340315738894	0.00398756399550086	3.85527895136853e-14
K03878|NADH-ubiquinone oxidoreductase chain 1 [EC.1.6.5.3]	0.989576916386704	0	0.000929956679490924	0.00949312693380468	0
K03879|NADH-ubiquinone oxidoreductase chain 2 [EC.1.6.5.3]	0.98602324598731	0.0105675152100138	0.000518530455474686	0.00289070834718648	1.45101793641121e-14
K03880|NADH-ubiquinone oxidoreductase chain 3 [EC.1.6.5.3]	0.986790328543211	0	0.00556034991284917	0.00764932154393985	0
K03881|NADH-ubiquinone oxidoreductase chain 4 [EC.1.6.5.3]	0.987125800342069	0	0.00399094179175673	0.00888325786617471	0
K03882|NADH-ubiquinone oxidoreductase chain 4L [EC.1.6.5.3]	0.982031263502308	0.0035847922633554	0.00795611406416217	0.00642783017017436	0
K03883|NADH-ubiquinone oxidoreductase chain 5 [EC.1.6.5.3]	0.992134983592356	0	0.00521090005041295	0.00265411635723076	0
K03884|NADH-ubiquinone oxidoreductase chain 6 [EC.1.6.5.3]	0.991420051609487	0	0.00127644066608151	0.0073035077244313	0
K03893|arsenical pump membrane protein	0.538908112615437	0.446678168248843	0.00976528161483895	0.00464843752088045	0
K03924|MoxR-like ATPase	0.886806696844413	0.0879059079676709	0.0243403541471781	0.000947041037828302	2.9100096584641e-12
K03925|MraZ protein	0.546518435139515	0.433832917449533	0.0188569023851936	0.000791745025757943	0
K03969|phage shock protein A	0.984216642735589	0	0.0157805153758036	2.84188860712826e-06	0
K03975|membrane-associated protein	0.657681996862684	0.311729738428045	0.0294219766284284	0.00116628808084273	0
K03976|putative transcription regulator	0.780467761745019	0.163933149953048	0.0004535379367798	0.0551455503651526	0
K03977|GTP-binding protein	0.68099859947414	0.277542115520619	0.0410542370117787	0.000405047993462751	0
K03978|GTP-binding protein	0.626990234522448	0.336164044248303	0.0350846977808355	0.00176102344816666	2.46721962955963e-13
K03979|GTP-binding protein	0.696669257206873	0.284107986316705	0.0192179872196732	4.7692407966177e-06	1.59525172617368e-11
K03980|putative peptidoglycan lipid II flippase	0.574222623401843	0.411163450457667	0.0108539090830305	0.00376001705745978	0
K04023|ethanolamine transporter	0.317857182745366	0.67907251466668	0.00265715967162345	0.000413142916331329	0
K04027|ethanolamine utilization protein EutM	0.95468987565226	0	0.0442166119543566	0.00109351239338341	0
K04041|fructose-1,6-bisphosphatase III [EC.3.1.3.11]	0.658997792045995	0.275511609910862	0.00155200824379345	0.00843704871008048	0.0555015410892688
K04042|bifunctional UDP-N-acetylglucosamine pyrophosphorylase | Glucosamine-1-phosphate N-acetyltransferase [EC.2.7.7.23 2.3.1.157]	0.589904909385154	0.373252820148405	0.0352845954892078	0.00155767497723271	0
K04043|molecular chaperone DnaK	0.626092300384393	0.344532797899264	0.029349632343472	2.5269372871226e-05	0
K04047|starvation-inducible DNA-binding protein	0.590109754086216	0.40045646957458	0.00605948930168616	0.00337428703747487	4.26840565680906e-14
K04061|flagellar biosynthesis protein	0.995130751673038	5.18561019844651e-16	0.00240107304052264	0.0024681752864391	0
K04066|primosomal protein N (replication factor Y) (superfamily II helicase) [EC.3.6.4.-]	0.697364058641922	0.268286267698853	0.0314778480208356	0.00287182562857774	9.81220324150631e-12
K04072|acetaldehyde dehydrogenase | alcohol dehydrogenase [EC.1.2.1.10 1.1.1.1]	0.923952379822443	0.0701881176717992	3.62210540829031e-05	0.00582328145167518	0
K04074|cell division initiation protein	0.682978026447386	0.287268107728412	0.0291937840159381	0.000560081804261712	4.00129018121267e-12
K04075|cell cycle protein MesJ	0.776962819450519	0.17849071132341	0.0440675513204392	0.000478917905631297	0
K04077|chaperonin GroEL	0.438558730002114	0.545372213976062	0.0151287366334094	0.000940319388414398	0
K04078|chaperonin GroES	0.641946543136536	0.310148467327739	0.047595779914214	0.000309209618955633	2.55592701061124e-12
K04079|molecular chaperone HtpG	0.479671071319654	0.503507695345465	0.0166274393380979	0.000193793996782777	0
K04083|molecular chaperone Hsp33	0.469307869713324	0.513439181918125	0.0171716182833192	8.13300852315962e-05	0
K04084|thiol:disulfide interchange protein DsbD	0.99322847409284	0	0.00244877844632269	0.00432274746083692	0
K04087|membrane protease subunit HflC	0.96885551231494	0	0.0221169833391317	0.00902750434592874	0
K04095|cell filamentation protein	0.952752664722827	9.53582169608198e-05	0.00620310638477832	0.034498660073442	0.00645021060199222
K04096|DNA processing protein	0.636933393171479	0.357842515629807	0.00521032176233636	1.37694306687046e-05	5.70919321407726e-12
K04257|olfactory receptor	0.994494465520215	0	0.000780645115820986	0.00404010155590576	0.000684787808057812
K04477|PHP family protein	0.914518099176111	0.0744138573711447	0.00191234420828948	0.00915569882399923	4.20455110373067e-10
K04485|DNA repair protein RadA|Sms	0.572897926004762	0.42593304339243	3.76904842154895e-06	0.00116526155438624	0
K04486|histidinol-phosphatase (PHP family) [EC.3.1.3.15]	0.542205113786766	0.447850271060558	0.00505733949206773	0.00488727566060834	0
K04487|cysteine desulfurase [EC.2.8.1.7]	0.912175822918449	0.0812658726232203	8.17773834233361e-05	0.00647652707490748	0
K04488|nitrogen fixation protein NifU and related proteins	0.804828977980871	0.164926887521491	0.0100880766217	0.0009945746307078	0.0191614832452309
K04516|chorismate mutase [EC.5.4.99.5]	0.985642387491947	0	0.010442230433583	0.00391538207447001	0
K04517|prephenate dehydrogenase [EC.1.3.1.12]	0.940871203563619	0	0.0572206237648214	0.0019081726715593	0
K04518|prephenate dehydratase [EC.4.2.1.51]	0.883598302696915	0.0541382978349349	0.000329018792885704	0.0122369553327685	0.049697425342496
K04562|flagellar biosynthesis protein FlhG	0.58367682653913	0.407396257090481	0.00442857385107202	0.00449834251931726	0
K04564|superoxide dismutase, Fe-Mn family [EC.1.15.1.1]	0.941633010588224	0.010976804766868	0.00930843200149044	0.0380817526434172	0
K04567|lysyl-tRNA synthetase, class II [EC.6.1.1.6]	0.687453011453105	0.305166621876171	0.000957948906788184	0.00642241776371051	2.24986136509731e-13
K04651|hydrogenase nickel incorporation protein HypA	0.600089394038166	0.392451724804857	0.0016730764487343	0.0057858046478491	6.03939503064707e-11
K04652|hydrogenase nickel incorporation protein HypB	0.556022972867075	0.436192317631541	0.00753797749376684	0.000246732007616458	0
K04653|hydrogenase expression|formation protein HypC	0.573077711008901	0.42349601901925	0.00340320013898962	2.30698328585935e-05	0
K04654|hydrogenase expression|formation protein HypD	0.527297357898112	0.466103654204855	0.00608135639677471	0.000517631500258458	4.22566234475553e-17
K04655|hydrogenase expression|formation protein HypE	0.554840500486369	0.420877372811818	0.0231826294548052	0.00109949722132514	2.56826092336432e-11
K04656|hydrogenase maturation protein HypF	0.512011947759643	0.475138147119284	0.0106206342613513	0.00222927085962445	9.75872710307857e-14
K04748|nitric-oxide reductase NorQ protein	0.959431830046953	0.00376157214794352	0.010038911126283	0.0267676866788207	0
K04750|PhnB protein	0.926168037392549	0.0674171577901134	0.000233191500949246	0.00618161331622381	1.64349354605282e-13
K04758|ferrous iron transport protein A	0.77331349156398	0.192345524243585	1.99788061320942e-06	0.0126234986052824	0.0217154877065393
K04759|ferrous iron transport protein B	0.808637217638222	0.186714805257016	0.000103863102884297	0.00454411400187696	0
K04761|LysR family transcriptional regulator, hydrogen peroxide-inducible	0.89488332330241	0.099286503779168	0.000128632309579859	0.00570154060883883	3.03890603717113e-15
K04762|ribosome-associated heat shock protein Hsp15	0.970418459968614	0.0263489851960015	1.11273187007749e-06	0.00323144210351423	0
K04763|integrase|recombinase XerD	0.889548895419212	0	0.100157245564847	0.0102938590159404	0
K04764|integration host factor subunit alpha	0.923130797020545	0.0373302560053328	0.0268245862568854	0.0127143607124464	4.79007771242456e-12
K04769|AbrB family transcriptional regulator, stage V sporulation protein T	0.99767172679046	5.85474152175701e-17	0.00213516702711	0.000193106182430354	0
K04773|protease IV	0.57203757337765	0.427121794123117	0.000788212630950328	5.24198682771113e-05	5.65143249699716e-15
K04835|methylaspartate ammonia-lyase [EC.4.3.1.2]	0.864919234833367	0.132781657961208	0.000245835194731897	0.00205327201069346	0
K05306|phosphonoacetaldehyde hydrolase [EC.3.11.1.1]	0.568257438789574	0.386900093755308	0.00284668982016054	0.0150103036038749	0.0269854740310824
K05340|glucose uptake protein	0.611298062000118	0.360818780782537	0.0271951123873518	0.00068804482517118	4.82248644733834e-12
K05349|beta-glucosidase [EC.3.2.1.21]	0.972162883980121	0.00382118458392652	0.0238516988504568	0.00016423257681733	8.67813345450801e-12
K05366|penicillin-binding protein 1A [EC.2.4.1.- 3.4.-.-]	0.690064266824773	0.309436609910515	8.74168289493126e-05	0.000411706435649645	1.13566900757797e-13
K05367|penicillin-binding protein 1C [EC.2.4.1.-]	0.481452808457318	0.492355704772748	0.0229161894687838	0.00327529730115059	0
K05515|penicillin-binding protein 2	0.985336994552681	0.0102247525029387	0.000398899423188943	0.00403935352088116	3.09936384488423e-13
K05516|curved DNA-binding protein	0.484619727805681	0.50447200491478	0.0095954854113178	0.00131278186822181	1.44317888878775e-17
K05520|protease I	0.884877789632713	0.0982604135009107	1.29768024298479e-06	0.0168604991861336	0
K05540|tRNA-dihydrouridine synthase B	0.526680546589366	0.461188487402913	0.0119304792674401	0.000200486740281602	0
K05592|ATP-dependent RNA helicase DeaD [EC.3.6.4.13]	0.550219223154894	0.449592725395013	4.32201448888678e-05	0.000144831305204167	0
K05593|aminoglycoside 6-adenylyltransferase	0.470809250766327	0.519821592412002	0.00913433028743791	0.000234826534233568	0
K05595|multiple antibiotic resistance protein	0.93590971097241	0	0.0298686641096181	0.034221624917972	0
K05601|hydroxylamine reductase [EC.1.7.99.1]	0.427937820914318	0.55093864509746	0.00590701974535758	0.00210858034337349	0.0131079338994914
K05807|putative lipoprotein	0.670304794502767	0.329639556148302	4.73238289628372e-05	8.32551996732115e-06	3.02968364148943e-16
K05810|conserved hypothetical protein	0.933369714560031	0.0602192619650139	7.8735644904028e-05	0.00633228783005067	0
K05813|sn-glycerol 3-phosphate transport system substrate-binding protein	0.649087895742678	0.222550959840403	0.0680434747815036	6.60302722473194e-05	0.0602516393631688
K05815|sn-glycerol 3-phosphate transport system permease protein	0.595714340360994	0.266574392027219	0.0333132712516811	4.445673683253e-05	0.104353539623273
K05822|tetrahydrodipicolinate N-acetyltransferase [EC.2.3.1.89]	0.655228746595528	0.310578513696047	0.034177968831111	1.47708773145796e-05	0
K05823|N-acetyldiaminopimelate deacetylase [EC.3.5.1.47]	0.385758567291783	0.604669505951787	0.00928844440769373	0.000283482348726265	9.69629654212395e-15
K05833|putative ABC transport system ATP-binding protein	0.89510643952592	0.0666851679046526	0.0132529647823726	0.0249554277844802	2.57434701067226e-12
